,0,1,2,3,4,5
0,1839.8415293745638,5.835049388697543,1023.3979047474295,-467.8289717100731,-2401.24551180062,278.9097372752538
1,5.835049388697543,2670.375453062955,20.332538456954158,-543.7422265718495,-2152.800814336757,-19.761097539312424
2,1023.3979047474295,20.332538456954158,3825.4252665289728,-1032.0774419301817,-3837.0782678031715,142.00193450217014
3,-467.8289717100731,-543.7422265718495,-1032.0774419301817,5682.1028465713625,-3638.454206359256,-56.13301874739614
4,-2401.24551180062,-2152.800814336757,-3837.0782678031715,-3638.454206359256,12029.578800299809,-345.01755549071595
5,278.9097372752538,-19.761097539312424,142.00193450217014,-56.13301874739614,-345.01755549071595,124.2197151643611
