,0,1,2,3,4,5
0,4052.8887200000004,-8.649159999999998,111.10050000000005,-662.3797799999999,-3492.9602800000002,624.393464
1,-8.649159999999998,2670.6639800000003,29.854749999999978,-542.6099099999999,-2149.25966,-22.202992000000002
2,111.10050000000005,29.854749999999978,4266.606875,-954.461375,-3453.1007499999996,-3.7319000000000058
3,-662.3797799999999,-542.6099099999999,-954.461375,5699.308595000001,-3539.8575299999993,-86.373236
4,-3492.9602800000002,-2149.25966,-3453.1007499999996,-3539.8575299999993,12635.178220000003,-512.0853360000001
5,624.393464,-22.202992000000002,-3.7319000000000058,-86.373236,-512.0853360000001,178.32255679999997
